date,open,close,high,low,volume,amount
2026-05-15,121.0,119.02,125.0,118.48,1328101,16152497227.0
2026-05-18,117.4,117.62,120.34,115.6,748969,8855418364.0
2026-05-19,116.16,118.82,118.88,112.68,840270,9713877346.0
2026-05-20,118.0,133.81,136.63,117.5,2248801,28996720135.0
2026-05-21,134.0,127.22,137.63,127.1,1546777,20601829525.0
2026-05-22,129.33,131.33,132.18,126.5,1199478,15516843653.0
2026-05-25,136.0,156.0,157.6,136.0,2521802,37253708024.0
2026-05-26,150.73,149.18,154.44,145.5,1799242,26787296677.0
2026-05-27,150.0,146.22,153.52,145.0,1234984,18473692356.0
2026-05-28,146.0,153.7,159.05,146.0,1608232,24822318598.0
2026-05-29,150.92,139.91,152.38,138.49,1536813,22138462395.0
2026-06-01,139.76,132.44,140.8,132.04,1008849,13645017172.0
2026-06-02,132.98,132.48,135.5,129.3,923688,12256037221.0
2026-06-03,132.0,134.0,138.75,131.85,992127,13487781965.0
2026-06-04,131.0,134.88,137.57,130.0,778527,10493292686.0
2026-06-05,131.0,127.4,134.75,126.7,934574,12150117807.0
2026-06-08,120.0,121.92,124.28,120.0,781226,9545783582.0
2026-06-09,123.5,127.3,128.03,120.89,769663,9607775526.0
2026-06-10,125.0,125.34,131.18,124.5,669094,8511488618.0
2026-06-11,124.0,127.4,129.08,123.01,626276,7935636355.0
2026-06-12,131.64,124.88,134.87,124.37,817437,10575818607.0
2026-06-15,128.59,130.52,131.0,124.89,728604,9404695623.0
2026-06-16,131.0,130.14,134.34,127.93,745583,9738547521.0
2026-06-17,127.91,134.7,134.88,126.68,963562,12699097858.0
2026-06-18,136.11,140.7,144.63,132.88,1244937,17289251566.0
2026-06-22,140.78,145.59,148.0,140.0,1060961,15251149626.0
2026-06-23,143.58,141.7,148.3,139.6,918201,13211881994.0
2026-06-24,141.5,151.53,156.35,141.32,1411624,21160854009.0
2026-06-25,152.0,156.86,158.66,151.0,1186102,18470621628.0
2026-06-26,153.7,148.76,156.22,146.5,1076155,16171921139.0
2026-06-29,147.8,151.0,152.99,141.0,1027401,15158412010.0
2026-06-30,152.05,158.82,160.66,150.0,1066795,16679545014.0
2026-07-01,160.19,154.48,166.88,152.31,1146777,18327904135.0
2026-07-02,146.5,144.1,151.69,141.26,949024,13942694264.0
2026-07-03,144.89,140.31,146.45,140.2,770412,11011795924.0
2026-07-06,143.4,143.99,147.86,135.26,896631,12737144923.0
2026-07-07,142.0,145.42,149.51,140.16,689117,10086679237.0
2026-07-08,148.0,152.1,156.98,142.6,1000253,15091486397.0
2026-07-09,153.68,173.0,174.51,152.1,1446296,23645910405.0
2026-07-10,173.0,163.02,176.34,162.58,1127089,19217464804.0
2026-07-13,160.01,163.58,172.44,160.01,1081333,17953925596.0
2026-07-14,165.66,160.99,166.88,150.2,1162794,18261641698.0
2026-07-15,160.0,153.64,162.78,150.25,834883,12924378133.0
2026-07-16,146.0,151.8,160.47,145.99,842586,13055294759.0
