date,open,close,high,low,volume,amount
2026-02-12,534.0,526.46,545.38,522.38,30178600.0,16055660100.0
2026-02-13,523.0,530.0,542.8,514.0,26043600.0,13816376800.0
2026-02-24,541.0,553.0,571.02,521.0,35655800.0,19693436100.0
2026-02-25,549.0,565.07,568.86,547.0,21479200.0,11999241100.000002
2026-02-26,565.07,571.22,573.0,558.0,25280000.0,14340448899.999998
2026-02-27,554.0,533.0,558.98,530.11,34712500.0,18806220500.0
2026-03-02,519.0,569.58,579.0,519.0,49310300.0,27557516400.0
2026-03-03,569.8,562.8,598.04,562.28,39310100.0,22869564200.0
2026-03-04,553.02,538.0,562.5,535.5,30742900.0,16777788899.999998
2026-03-05,555.0,556.0,584.0,551.6,37900400.0,21444655500.0
2026-03-06,552.0,544.48,558.98,536.06,21966800.0,12028188500.0
2026-03-09,519.1,524.99,527.3,505.0,31474300.0,16230653700.000002
2026-03-10,539.0,546.0,547.98,529.02,28309400.0,15348948100.0
2026-03-11,556.0,553.68,567.9,552.0,23897200.0,13412042200.0
2026-03-12,556.25,533.8,562.58,527.5,23911700.0,12905792500.0
2026-03-13,525.5,541.02,547.88,524.01,21198200.0,11483224100.0
2026-03-16,548.05,560.7,564.0,539.32,27432000.0,15210952000.0
2026-03-17,569.0,542.0,576.88,538.0,30041000.0,16803741800.0
2026-03-18,552.86,579.0,581.05,549.0,37780500.0,21435555299.999996
2026-03-19,579.0,574.2,591.8,568.9,33140800.0,19280585900.0
2026-03-20,604.0,611.0,631.72,603.1,53853900.0,33344122500.0
2026-03-23,589.31,598.62,617.1,584.0,37852000.0,22741347100.0
2026-03-24,598.0,602.19,604.0,576.0,28263600.0,16716920500.0
2026-03-25,624.0,627.4,634.0,615.05,33563100.0,21048050400.0
2026-03-26,625.89,613.2,644.0,611.83,26276900.0,16491318300.0
2026-03-27,597.85,597.0,608.88,587.66,22432600.0,13421963400.0
2026-03-30,584.0,588.08,594.58,578.0,20925500.0,12283293300.0
2026-03-31,570.0,568.41,584.9,554.0,26120200.0,14942137000.0
2026-04-01,590.0,600.87,601.0,580.2,25540500.0,15121134100.0
2026-04-02,592.01,581.0,595.77,577.69,17731000.0,10393303300.0
2026-04-03,599.0,605.52,624.0,593.35,29027100.0,17694513700.0
2026-04-07,607.0,618.53,635.66,596.7,23903100.0,14668397000.0
2026-04-08,652.53,687.14,687.26,642.0,39663000.0,26479882599.999996
2026-04-09,681.0,692.02,699.0,677.01,24961900.0,17248692700.0
2026-04-10,699.0,733.65,742.04,693.01,33080100.0,23842833200.0
2026-04-13,737.8,737.0,743.0,713.23,22887600.0,16730510500.0
2026-04-14,749.0,772.0,785.22,747.78,29266800.0,22475999300.0
2026-04-15,786.0,778.98,807.83,765.0,32345200.0,25441092900.0
2026-04-16,771.37,808.61,809.11,761.35,28657000.0,22749930900.0
2026-04-17,840.0,850.0,864.0,819.24,39857200.0,33630034500.0
2026-04-20,848.0,849.0,877.98,839.58,27263100.0,23357063800.0
2026-04-21,848.75,863.86,867.0,838.0,25113800.0,21433791300.0
2026-04-22,858.3,885.62,892.2,853.0,29438300.0,25705226800.0
2026-04-23,889.0,896.0,918.99,876.78,30986900.0,27877944600.0
2026-04-24,899.25,885.99,914.0,853.53,38388400.0,33962426800.0
2026-04-27,898.0,856.03,899.0,853.0,31814900.0,27543690299.999996
2026-04-28,853.0,824.0,853.0,820.0,29510900.0,24518220800.0
2026-04-29,815.23,845.0,862.0,815.23,25173100.0,21221971400.0
2026-04-30,863.66,857.5,874.65,845.0,21271000.0,18256407600.0
2026-05-06,888.5,856.0,889.0,840.45,30938600.0,26756822200.000004
2026-05-07,858.0,877.47,889.15,835.0,27719000.0,23995585900.0
2026-05-08,864.95,886.0,898.95,861.56,19764100.0,17406542400.0
2026-05-11,889.06,940.13,946.79,870.0,32265500.0,29399331300.0
2026-05-12,961.0,1017.99,1022.9,960.0,34542100.0,34442619200.0
2026-05-13,999.68,1049.2,1052.2,991.12,26000500.0,26467945099.999996
2026-05-14,1065.0,1078.0,1088.88,1025.1,30057100.0,31835259100.0
2026-05-15,1068.99,1049.87,1099.87,1034.0,27625300.0,29275322900.0
2026-05-18,1030.03,1045.0,1075.0,1030.03,24313200.0,25546322500.0
2026-05-19,1026.0,1030.0,1037.38,988.88,27274900.0,27528008900.0
2026-05-20,1019.11,1037.0,1071.0,1019.11,22597300.0,23581065500.0
2026-05-21,1060.0,993.34,1065.0,993.34,23772600.0,24395401300.0
2026-05-22,1010.04,1037.98,1044.87,1006.18,20933800.0,21509318900.0
2026-05-25,1054.99,1093.0,1094.98,1025.55,25076100.0,26633292500.0
2026-05-26,1079.0,1103.0,1110.0,1076.0,23439100.0,25717381400.0
2026-05-27,1090.0,1111.37,1147.0,1088.67,25068800.0,28064035000.0
2026-05-28,1100.0,1197.99,1199.79,1085.56,28746500.0,32911837700.0
2026-05-29,1190.0,1161.16,1209.99,1155.0,28726800.0,33891957400.000004
2026-06-01,1161.0,1130.0,1183.61,1113.9,26978200.0,30968403400.0
2026-06-02,1153.6,1191.81,1205.58,1140.01,29006300.0,34167017400.000004
2026-06-03,1220.0,1275.0,1320.0,1220.0,34525100.0,43881189300.0
2026-06-04,1250.0,1280.0,1290.0,1241.36,21714200.0,27594721500.0
2026-06-05,1273.2,1179.99,1301.51,1160.0,47474100.0,58324832699.99999
2026-06-08,1132.79,1154.99,1179.45,1132.0,33612000.0,38923878700.0
2026-06-09,1140.97,1180.0,1196.16,1126.9,39893000.0,46676010500.0
2026-06-10,1150.0,1147.0,1174.0,1128.8,22896500.0,26382501800.0
2026-06-11,1136.0,1124.0,1174.9,1093.0,30592400.0,34558724400.0
2026-06-12,1182.0,1149.0,1188.5,1128.18,34685100.0,40003007300.0
2026-06-15,1175.0,1245.0,1245.0,1122.0,34223700.0,40751494500.0
2026-06-16,1240.0,1248.09,1273.68,1232.46,23282200.0,29091725600.0
2026-06-17,1228.0,1276.11,1276.13,1220.05,21756200.0,27272022900.0
2026-06-18,1270.0,1367.88,1368.5,1268.73,28551600.0,38176552700.0
2026-06-22,1367.78,1382.33,1416.88,1343.38,28033300.0,38643675100.0
2026-06-23,1395.0,1310.01,1395.0,1300.0,29177300.0,38963677900.0
2026-06-24,1313.61,1312.18,1344.88,1282.15,26225700.0,34437448100.0
2026-06-25,1326.0,1323.4,1345.09,1280.02,37609000.0,49655189300.0
2026-06-26,1296.0,1253.89,1296.94,1235.13,35281100.0,44480805100.0
2026-06-29,1239.0,1220.0,1264.21,1169.49,35289900.0,42631770300.0
2026-06-30,1223.01,1270.0,1295.6,1218.21,27678300.0,34960563600.0
2026-07-01,1263.5,1223.17,1315.57,1208.0,27155700.0,34256250299.999996
2026-07-02,1160.0,1143.0,1198.0,1127.4,31762000.0,36721292900.0
2026-07-03,1130.0,1116.0,1188.01,1115.0,32861800.0,37702362900.0
2026-07-06,1136.54,1098.92,1141.0,1060.34,31556600.0,34704124600.0
2026-07-07,1098.0,1121.9,1138.2,1089.0,29286400.0,32709219200.0
2026-07-08,1134.8,1128.35,1179.3,1114.56,31732800.0,36323448200.0
2026-07-09,1153.0,1194.9,1199.99,1117.01,35888400.0,41608727800.0
2026-07-10,1210.0,1093.98,1218.0,1093.98,42326200.0,49028023200.0
2026-07-13,1100.01,1108.0,1148.48,1076.8,34452100.0,38390820800.0
2026-07-14,1108.53,1184.05,1198.66,1098.0,40047600.0,46249945599.99999
2026-07-15,1190.0,1169.31,1207.98,1160.0,24794600.0,29281915800.0
2026-07-16,1122.22,1113.0,1163.0,1098.0,30663400.0,34474188900.0
2026-07-17,1057.36,979.46,1072.0,950.55,56186100.0,56485631500.0
2026-07-20,1028.43,1004.0,1057.77,967.68,45366500.0,46094376300.0
2026-07-21,1020.01,1136.55,1136.8,988.82,48115700.0,51302197600.0
2026-07-22,1110.0,1060.8,1138.88,1060.5,36798000.0,40560130600.0
2026-07-23,1089.54,1072.52,1115.0,1060.0,27254100.0,29558225800.0
2026-07-24,1050.53,1046.51,1082.54,1039.01,21687700.0,22937320000.0
2026-07-27,1021.02,1076.94,1080.0,1003.33,25590300.0,26708792900.0
2026-07-28,1001.06,908.0,1018.0,899.99,54105100.0,51600162900.0
2026-07-29,915.0,951.0,965.0,889.5,46871500.0,43510017699.99999
2026-07-30,919.01,864.0,933.0,793.03,69370200.0,59772684500.0
2026-07-31,960.0,902.01,986.89,901.0,56942000.0,54044346500.0
2026-08-03,891.0,902.5,933.61,875.87,32185200.0,29143947599.999996
2026-08-04,940.0,1021.99,1033.89,934.44,50591300.0,49789575500.0
2026-08-05,880.0,947.74,983.17,880.0,72323000.0,67510515500.0
2026-08-06,901.02,955.0,995.0,882.55,42295100.0,39767147900.0
2026-08-07,981.09,919.87,999.88,902.0,57189200.0,54670636300.0
2026-08-10,917.99,864.58,919.8,835.0,52592100.0,45764386500.0
2026-08-11,880.14,886.96,898.48,850.4,33973700.0,29958629200.0
2026-08-12,880.13,921.0,936.8,876.01,31072900.0,28408443500.0
2026-08-13,960.0,921.04,966.06,920.66,29337100.0,27745041500.0
2026-08-14,930.0,943.0,948.77,916.0,20014700.0,18690993400.0
2026-08-17,949.0,1001.03,1014.87,917.46,36325700.0,35274048400.0
2026-08-18,1000.0,988.1,1009.0,971.81,22073900.0,21830696200.0
2026-08-19,943.88,895.6,953.08,886.0,35801200.0,32882412000.0
2026-08-20,904.99,904.2,912.01,881.0,22706200.0,20338306100.0
2026-08-21,909.0,943.0,943.88,901.4,28703900.0,26686400600.0
2026-08-24,945.0,870.22,949.73,850.0,38909300.0,34491670400.0
2026-08-25,850.23,846.0,871.91,837.12,29356000.0,25019267500.0
